gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,neg_log10_padj
C22orf46,2.918867866297912,-0.16023859025796355,0.1385136657463314,-1.1568431850718497,0.24733643450878395,0.36104706844946644,0.44243617694373516
ZNF587B,2.947461359545944,0.16953799220243015,0.14663379511161112,1.1561999883682024,0.2475993645925979,0.36139788588184757,0.4420143923188977
PDCD6IP,26.628524025481035,-0.08250546160024666,0.07139902993284694,-1.1555543776693558,0.24786347819186327,0.3617503665834149,0.4415910201119696
ZNF839,1.9334172880555804,-0.1955058801324494,0.16920444907612112,-1.1554417227202807,0.24790958452757472,0.36178463599488175,0.4415498803847796
DHRS9,1.7940121524339478,-0.43571104760149054,0.3771267018143283,-1.155343934824337,0.24794961108458713,0.3618100274906505,0.44151940092698194
DSC2,15.58835108800594,-0.2531660013936934,0.21914618482151818,-1.1552380051693911,0.24799297533055964,0.36184028429014037,0.4414830840461563
ARGLU1,20.334392657476602,0.14115186468311267,0.12220728726812295,1.1550200306257128,0.2480822239014301,0.361937478118966,0.44136644397794744
RNF25,9.669749563848038,0.09406847416317327,0.08144924126572138,1.1549337071941859,0.2481175748044564,0.3619560278371734,0.4413441864491982
GFM2,8.692080337421581,0.11363860391073957,0.09841893832565089,1.1546416354820808,0.24823720924053128,0.36209751648933547,0.44117445385925497
PRMT6,7.337070647441966,0.12045775654891276,0.10436859857338064,1.1541570759352486,0.24843577692899865,0.36235410682246544,0.4408668121427842
BCAS1,17.425838618903985,0.325317018117125,0.28189988429258417,1.1540161463119942,0.24849354933948886,0.3623970839042788,0.4408153056127072
CYP4F12,5.314387055888504,-0.28753892160824357,0.2491726545720151,-1.153974628966117,0.24851057066981974,0.3623970839042788,0.4408153056127072
EMID1,4.320661191333677,-0.2511945999086572,0.21774434461404987,-1.1536216949923437,0.24865529988950064,0.3625750725180663,0.440602057493651
HNF4G,10.778998260639252,0.24357643132182738,0.21120554898393434,1.1532671963100523,0.24880073008760084,0.36275405070673267,0.44038772929750514
ZNF57,3.6780969260870107,0.1599741648043527,0.13875559870321558,1.1529204320361983,0.2489430448441361,0.36292845432692705,0.4401789808963593
SLC27A1,4.361944285814054,-0.16550109437244076,0.14360854935426876,-1.1524459728658991,0.2491378587812363,0.36317935654225253,0.43987884515806014
CARS2,16.257728632273526,0.10648786898696208,0.0924705814913567,1.151586453437795,0.249491050636376,0.36366106651555624,0.4393031919409947
SKIL,14.939343678451664,0.14166979614366973,0.12309127217714766,1.15093291049738,0.24975983715803463,0.36401966968890476,0.438875148750521
FAM120B,8.979042911179626,-0.1047937728602118,0.09105899899363303,-1.1508337892835734,0.24980062099654687,0.3640459287034984,0.4388438215042719
AP1B1,27.510796103772048,-0.10168132811997416,0.08836173104131125,-1.1507394312186536,0.24983944934007374,0.36406933335895186,0.43881590143928384
CISH,7.437492472583299,0.1472157047719586,0.12794528119786683,1.1506145704919757,0.24989083600990258,0.36411103223968855,0.4387661621310552
UQCRQ,58.1696387619587,-0.13040456504132467,0.11334309633509208,-1.1505294037123477,0.24992589079569527,0.3641289288221565,0.4387448164553771
MLF2,86.67638221946312,0.09900448852880882,0.08607456867276873,1.15021765494052,0.25005423640078495,0.3642827295962601,0.43856141788473013
FGD4,5.134516352607163,0.1674957833008531,0.14564095540370858,1.150059630112726,0.25011931211055627,0.36434433822062445,0.4384879748660868
NPC1L1,6.0027424583370195,0.46408383204715775,0.4036530653773115,1.1497096686565704,0.2502634707446242,0.36452112381185464,0.43827729947465643
LAMB1,31.70740821308709,-0.12871723067279706,0.11196314986056825,-1.1496392414208896,0.2502924886489478,0.36453018430610035,0.43826650483617047
PELI3,3.4372439980589906,-0.1668349724982168,0.14520712197484795,-1.1489448329339873,0.25057872931470715,0.3649138325812538,0.4378096737692302
RASSF9,1.267837700861263,-0.2605799926405311,0.22681501421618144,-1.148865711297964,0.25061135837626647,0.3649281140548676,0.4377926773079736
PLA1A,5.698696427664218,0.2541634114101737,0.22126908063387377,1.1486621207177563,0.2506953309630683,0.3650171500727975,0.4376867300448851
CDC42EP5,69.55470816026036,-0.24713895047831858,0.21516495199104982,-1.148602261620186,0.2507200240696458,0.3650198656900333,0.4376834990372649
CD300A,4.076816202377951,-0.19691614267435967,0.17148174568041444,-1.1483213090292803,0.25083594546691645,0.36515538674581155,0.4375222882945407
AK055694,0.8522774301873448,0.3145322199918783,0.2739466194530355,1.1481514925056437,0.25090603011804047,0.36522416218365655,0.4374404985092746
POLR3B,3.456976006263549,0.15393001941842718,0.1340763473793216,1.1480773635855148,0.2509366280070141,0.3652354525607278,0.4374270731306169
STX7,16.556427288929534,-0.09174118202676393,0.0799204443986385,-1.1479063050396,0.25100724507656347,0.36530498305035497,0.437344403625718
MID1IP1,25.84977887936353,0.12885307877120067,0.11226800716629609,1.1477274962255104,0.25108107646704236,0.3653791784408453,0.4372562050565371
IRF9,30.291235452257418,0.11170203851145599,0.09735707603954191,1.1473438095664235,0.25123955447608637,0.36557652889913744,0.43702169504106214
KIAA0100,26.836375308809266,0.09735649293024605,0.08489004065921707,1.1468541206273462,0.2514419170490163,0.3658376936864214,0.43671154949753066
KAT5,19.66329402728987,-0.07386954301706969,0.06443151600942629,-1.1464815294158626,0.25159596546917284,0.3660285222320147,0.4364850715308849
HSPBAP1,2.639088423605553,0.17414786876324825,0.15192198650097555,1.14629799658478,0.2516718716011168,0.36610564291319664,0.43639357713546856
C10orf137,2.528207322352626,0.17916268243177727,0.1563174706414671,1.1461462477390543,0.2517346444661398,0.3661303406415841,0.4363642803311618
ATP13A4,0.8940898656646148,0.5125900111197016,0.4472105584269271,1.1461938933703806,0.25171493406101153,0.3661303406415841,0.4363642803311618
C19orf44,5.453665894702808,0.12133495350968522,0.10590396447963155,1.1457073784336138,0.25191624986196903,0.3663611491853465,0.43609058737597584
GNL3L,12.184840544014552,-0.11136536302005763,0.097229885866661,-1.1453820194007194,0.2520509433326641,0.3665236980619588,0.43589794024573436
MRPS25,8.946120441037202,-0.09461794136386913,0.08262555228734034,-1.1451414089775014,0.25215058451690153,0.3666352501978044,0.43576578206221595
TTC33,4.022669086431324,0.15215863742450883,0.13288645078232955,1.145027476681934,0.25219777554681644,0.366670524731187,0.4357239999414817
KIRREL2,0.3395964885914502,0.9038022803756169,0.7893811429806032,1.1449504316292305,0.25222969128173,0.3666835861073609,0.43570852996997644
ADRA2C,3.3703544601790667,0.361204436058968,0.3155168861541456,1.1448022337622266,0.2522910898218994,0.366712020564937,0.4356748539350641
ABP1,28.805416503342983,-0.2752239732157997,0.2404138482973482,-1.1447925116002375,0.2522951180884848,0.366712020564937,0.4356748539350641
RNF123,9.880908668942928,-0.08949548464212678,0.07818010137486424,-1.1447348246967173,0.252319020919198,0.3667134288763839,0.43567318608486705
MIR3682,0.945233340615606,0.30610053813330296,0.26747544590025174,1.1444061233473202,0.25245524994050994,0.3668780738479282,0.4354782427041167
SNORA47,1.9444203892482093,-0.4837011328689907,0.4227472616828764,-1.1441851354482309,0.2525468663454632,0.36697786194692444,0.43536013390671674
PRDX2,96.25571984356074,0.12178744293007553,0.10646122048903169,1.143960611860756,0.2526399722912025,0.36704644347958637,0.43527897969680296
GALNT5,7.143229713931138,0.28866740343427816,0.25233718139881056,1.1439749062507314,0.2526340439485937,0.36704644347958637,0.43527897969680296
NOTCH2NL,3.05166068976385,-0.1568405891152905,0.13712375136879423,-1.1437886401858117,0.2527113020668067,0.36711671845627686,0.43519583732118905
RHBDD1,5.990336415178207,-0.11260071464087588,0.09846338032859017,-1.143579615742491,0.2527980193452949,0.36717597686722364,0.435125741020081
NME4,47.953921370100886,-0.16846679708791293,0.1473101915792847,-1.143619428376355,0.2527815008115196,0.36717597686722364,0.435125741020081
UIMC1,4.287614861993064,-0.131423308406528,0.11496379401372323,-1.1431712873954039,0.2529674809806113,0.36738873940780875,0.43487415910260374
OTUD5,22.87140177958411,-0.07719129249427177,0.06753466322808818,-1.1429877459160458,0.25304367888376034,0.3674660271865705,0.43478280593328533
GGA1,11.180672236819227,0.100384815317629,0.08785254117511902,1.142651242353127,0.2531834210685824,0.3676355705490948,0.4345824751264417
GDPD2,1.2198368073262802,-0.49059584965347325,0.42957866502554387,-1.1420396067023046,0.2534375568968563,0.3679711735930929,0.4341862020868285
MRPL39,13.835016693905905,-0.107245935829974,0.09391602774606066,-1.1419343258421881,0.25348131921668615,0.36800129782774754,0.4341506497002994
IFIT5,6.110139158714167,-0.12630110652522866,0.11062308704509263,-1.1417246607278757,0.25356848683533095,0.36809442619127936,0.43404075873561476
ATP2B1,10.71722247034393,0.12448909596004885,0.10912030906745794,1.1408425894678318,0.25393543380732997,0.3685936443880906,0.4334521575352255
DL490658,0.7949312494611332,0.3549853399017427,0.31140776628430605,1.1399373372649018,0.2543124083297923,0.3691073258775872,0.43284733503561446
MAPKAPK3,14.95041476573792,0.09663539100704174,0.08478021091791309,1.1398342839770383,0.25435534752410616,0.369128397597838,0.4328225425972628
GALK2,5.8711984952080485,0.1211905835929327,0.10632695836145663,1.1397916902780896,0.2543730965059773,0.369128397597838,0.4328225425972628
C1orf126,1.4669770551192007,0.23719076502730826,0.20819211673650403,1.1392879266773874,0.2545830823827028,0.3693995904990397,0.43250359033623753
EMP2,26.55071306025138,-0.14713240402645628,0.1291523149238531,-1.1392161581711024,0.25461300775786266,0.3694094904317416,0.4324919513722484
LOXL2-AS1,0.6425453054982648,-0.33269960031716644,0.29220636084855783,-1.1385775427715454,0.25487939952364036,0.36976243861214025,0.43207720764951896
OGFOD2,2.599234079737491,0.1757179153293768,0.1544430814357472,1.1377519387456703,0.255224078830089,0.370228886917638,0.43152969865850277
MYLIP,13.134503153502619,-0.11641646250205769,0.1023335403005804,-1.137617853932465,0.25528008812849967,0.37027654292223416,0.4314737997034911
APOC4,7.2893900342480595,0.31234776455337393,0.27461670600297083,1.1373953504124943,0.25537305014030964,0.37037778428512935,0.4313550707258711
WSB1,16.824888812255015,0.13958602136100873,0.12279001925670413,1.1367863789416872,0.2556275988611775,0.37071334171868564,0.4309617837288994
EIF5A,111.35845443821754,0.1258416985763349,0.11071500074260174,1.1366273561150109,0.2556940990742821,0.37077615345948767,0.4308882053635369
HEBP1,29.550096751152054,-0.15052692991300562,0.13259147707940167,-1.1352685197319539,0.2562628279469744,0.37156715804063484,0.4299626792641035
ZNF555,0.6967966931842852,-0.3157342037387594,0.27816480550194367,-1.1350616522784842,0.25634948748005904,0.3716591082424648,0.4298552194842761
AL110181,2.777210584843614,0.17850914079509908,0.1573901656190707,1.1341823048025907,0.25671808498171134,0.37215976236242654,0.4292705842644138
LPCAT2,7.4168291673343765,0.18832058212269184,0.1660786463409062,1.1339241153021569,0.2568263805377816,0.3722830046957781,0.4291267895546823
ABCA7,3.601510121287845,0.1908116362492564,0.16829192646957128,1.1338133697326052,0.25687284161388246,0.37231660056254356,0.42908759936586705
KLHDC10,7.691597928351698,0.10670837450652769,0.09416890248321493,1.1331593731332683,0.2571473316952847,0.372613124948582,0.42874185155369715
MGAT4A,7.508579671670863,0.17330620242281786,0.1529397729924942,1.133166337518516,0.2571444075887984,0.372613124948582,0.42874185155369715
ABCG8,0.8658650486959972,0.5321549650941746,0.46958371681292804,1.1332483347291482,0.25710998150785347,0.372613124948582,0.42874185155369715
AKT1,35.06994719505753,-0.08408640128798175,0.0742109857065003,-1.1330721521546432,0.25718395474677214,0.3726324244654663,0.4287193578301326
EYA2,3.8191276229855964,0.44670703486643354,0.39459776296084353,1.1320566835315813,0.25761060434433947,0.3732167766119406,0.4280388423472132
CDC16,19.383969919387663,0.09436075792040007,0.08337867674637166,1.1317133061182374,0.2577549855409609,0.3733921198405476,0.4278348517481593
NME7,9.194084716585893,0.17800818497444648,0.1573394859948443,1.1313637123504998,0.2579020382028293,0.37357130092066676,0.4276264952110466
NAT14,5.7299997232504305,0.18018050009929204,0.1592981606996986,1.1310896454037522,0.2580173620411692,0.3737044944781065,0.427471678935744
DOT1L,6.478124593404345,0.1272363388988572,0.11251498800775053,1.1308390211097261,0.25812285281188685,0.37382342328249896,0.42733348978535746
MRPL34,47.32908587293565,-0.11183319571437382,0.09892280865867951,-1.1305097098510408,0.2582615093278583,0.3739610207486642,0.42717366345724683
GALNT8,0.9959308979207216,-0.7947137493530891,0.7029740337401785,-1.130502282032821,0.25826463740634764,0.3739610207486642,0.42717366345724683
CDX1,29.69482254484972,-0.4598061801269267,0.4067674740733244,-1.1303907254984735,0.2583116203904353,0.37399518381411273,0.42713399046375067
RHOF,23.563782290004035,-0.2007705539527849,0.17764638852843778,-1.1301696342712049,0.25840475235068217,0.37409615120755163,0.4270167599063679
OSCP1,2.733817548429172,-0.16729821668188888,0.14805334375759516,-1.1299860741801482,0.2584820924642829,0.37417424031358715,0.42692611441683526
FU270200,61.858932195565274,-0.1699636107914092,0.1505846350969959,-1.128691587172428,0.2590279594509838,0.37493048534635925,0.42604924594965254
TPPP,4.710455884622464,-0.21655319414706983,0.1919476269836234,-1.1281889625316688,0.25924012430245313,0.3752036194420914,0.4257329808043109
PATZ1,10.319622321404378,0.10759210953661212,0.09538005929070739,1.12803567471775,0.25930485316737995,0.37522937575985565,0.4257031691442291
RPL27A,65.40578773146729,-0.1157278137318182,0.10259173789352137,-1.1280422391511742,0.2593020809738228,0.37522937575985565,0.4257031691442291
PPP1R9A,2.218866364864615,0.26292531027390453,0.23315484639074155,1.127685374522608,0.25945281649467644,0.375409513686533,0.42549472561661766
TRIM26,17.03165682701008,0.08209107203154951,0.07281730578261134,1.1273566242154587,0.25959173054020357,0.3755765265416083,0.42530155887668775
AK123416,0.8305728814910525,0.5694359438375624,0.5053276212890421,1.126864869141699,0.25979961867206247,0.3758432916462751,0.4249931969863458
BC024732,2.9281109374196053,0.18877074463389462,0.16754242547647988,1.1267041413363974,0.25986759090420586,0.3759076152124346,0.4249188761716911
EHBP1-AS1,2.249818800480639,0.18932487006866766,0.168128059670335,1.126075388248073,0.2601336105956208,0.37625838384658317,0.42451381427453194
DHX36,11.714137874298903,0.09129253869896234,0.08112894670227867,1.1252770115946569,0.26047166798893484,0.37671327524810677,0.4239890751367571
ZNF446,4.7794512458529494,0.13125836832253845,0.11666110234939986,1.1251253903757896,0.2605359034368041,0.3767720987568507,0.4239212656578025
ABHD11-AS1,5.977356125051409,-0.28262208897103824,0.2512792010168438,-1.1247333158787522,0.2607020595005073,0.3769782900536364,0.4236836598244298
ZNF490,1.824299835112906,-0.1951689840070925,0.17359796974495956,-1.1242584478022635,0.2609034005406632,0.37723531735647026,0.42338765470719564
CAMSAP1,5.660570284408732,0.1266240487922935,0.11265849535474112,1.123963606948392,0.26102846528773116,0.37738202169537266,0.4232187932661392
CTNS,8.888600925109559,-0.09713433422047464,0.0864392889498847,-1.1237289825092227,0.26112801722648005,0.3774918176884021,0.4230924574686688
PAGE2B,0.6862576329577118,2.3402410426600118,2.0833547335810825,1.1233041617628734,0.2613083368950091,0.3777183427003431,0.42283192451821494
EFCAB4B,2.829645783117265,0.22330974136816895,0.19882558990525634,1.1231438643012688,0.26137639921664646,0.3777825746609579,0.4227580779205921
CD68,126.62303120279688,-0.16571216257169125,0.14755924308391125,-1.1230212293611261,0.26142847830119376,0.3778066919199491,0.4227303538833001
ANGEL1,8.721399242863573,0.10673510317515238,0.09504518264567208,1.1229932985984177,0.26144034059376087,0.3778066919199491,0.4227303538833001
DGKD,7.4195930466219,-0.131110368599547,0.11683813187471576,-1.1221539277958947,0.2617969979245248,0.37828790862218975,0.4221775400252157
CRHR1,1.6752337028753865,0.2259178200861127,0.20139215607186223,1.121780631840989,0.2619557232046952,0.37848305900813917,0.4219535548533132
SERHL2,1.1281827084231004,-0.24923312374730044,0.22218935682302154,-1.1217149521064584,0.26198365707707627,0.3784892190696105,0.42194648648163635
CUL9,4.470487452373116,0.1457200665552125,0.1299196122088959,1.1216171606247662,0.2620252520264428,0.37851511246750563,0.42191677632184077
ZNF275,5.065633904451836,-0.12063895286827052,0.10757662075202577,-1.1214235214392414,0.2621076286143347,0.3785999079984834,0.4218194959077631
LOC155060,0.5348065310641865,-0.3521837224569858,0.314131051861365,-1.1211362912712448,0.26222985295419976,0.37874224087595104,0.42165625559663755
WBP1,16.038198636926893,0.10394277795917052,0.09272332269810257,1.1209992797345856,0.26228816900032437,0.3787580440996285,0.42163813480387613
RNF135,9.304345333717615,-0.10507025513626599,0.09372837247952832,-1.121007997436581,0.26228445822907454,0.3787580440996285,0.42163813480387613
HLA-G,14.815176878364005,0.19153028185440513,0.17090043206669653,1.1207126836265544,0.262410181502692,0.37885548839285293,0.42152641684410186
C3orf62,1.5169821376913133,-0.2139190818774549,0.19088156615459392,-1.120690102176776,0.2624197967644666,0.37885548839285293,0.42152641684410186
PIBF1,4.515639004497349,0.13472013264537566,0.12021350891917398,1.1206738232385787,0.26242672854529325,0.37885548839285293,0.42152641684410186
STK4,13.0888403358115,0.09810421211901907,0.08754551051364973,1.1206081447628669,0.26245469656759746,0.37886165912394,0.42151934319011564
CARTPT,4.628033985633381,-0.9153444230388246,0.8169869668322804,-1.120390483813845,0.2625473983651604,0.37896126555866716,0.4214051779311766
DSC3,0.6375238829913452,-0.8423767384425035,0.7519700228516237,-1.1202264888805529,0.26261725874162,0.37902788765037493,0.4213288348680772
C6orf57,7.308011706811505,0.11408453209749102,0.10192836703102981,1.1192618445732634,0.2630284484138473,0.37958708394742047,0.4206885735518999
MFSD5,13.41721285940937,0.09795270941903018,0.0875489290184361,1.1188338968533043,0.26321100781745865,0.3798162634239837,0.42042644306379223
DYNLL1,193.81008812040866,0.08126906768940863,0.07270265364727577,1.1178280793393551,0.26364042654380726,0.3804015900050062,0.4197576764639685
IDE,12.398775444088985,0.0954652464307954,0.08542012870869105,1.11759661187542,0.2637393164846672,0.38050994050255604,0.4196339931666894
FAM18B1,12.018909522344149,0.10771664780506598,0.09640431915284912,1.117342550122481,0.2638478888459629,0.3806133008402355,0.4195160390112005
PDE6G,0.8659473944879282,-0.36760462710409436,0.32901751437472004,-1.1172798135160282,0.26387470385102296,0.3806133008402355,0.4195160390112005
PSMB6,79.53169706063322,0.09205020828759239,0.08238910638156707,1.1172618848574718,0.2638823672992402,0.3806133008402355,0.4195160390112005
TM2D2,9.361082274078342,-0.10090993121353711,0.09032374991223939,-1.1172026328798736,0.26390769513057555,0.38061549969675323,0.4195135300382045
M6PR,28.778957869365843,0.10697314146179836,0.09575698039826913,1.1171315241654378,0.2639380934523452,0.3806250103087121,0.41950267826077237
FAM131A,2.8955810633335797,-0.15870959478994,0.1420835314149457,-1.1170161186833045,0.2639874333750576,0.38063848387704874,0.4194873051437755
RGL4,1.3261359490158307,-0.22667528080872498,0.20293251829709621,-1.116998314074381,0.26399504604105506,0.38063848387704874,0.4194873051437755
SPNS2,19.911489900262897,-0.1801070836888813,0.1612783029766372,-1.116747140593187,0.2641024557055488,0.3807357929138385,0.4193762933083735
BC041646,1.972423730425913,0.2573462134146217,0.2304464043319497,1.1167291334427756,0.2641101572858222,0.3807357929138385,0.4193762933083735
BC073928,8.935376927716334,-0.11754273804400306,0.10528473136024724,-1.116427201982529,0.2642393151338909,0.380887645270974,0.41920311417985556
WDR27,0.8680412493257391,0.2991163347270345,0.2679517711360433,1.116306615398965,0.26429091087543166,0.3809276784656709,0.4191574700584417
DNAJB14,1.8687483913242062,-0.19148416264035198,0.1715464719947239,-1.1162232625002122,0.26432657938901394,0.3809447502866456,0.4191380069636589
KCTD1,2.925036962687189,0.1888673139956579,0.16924240798586468,1.1159573787879,0.26444037897545447,0.3810509690824732,0.41901692954543057
HIATL2,4.332357275015813,-0.14229197586357004,0.1275150198977463,-1.1158840423479,0.26447177328813554,0.3810509690824732,0.41901692954543057
SCGB2A1,3.3894595440755353,-0.6351079259854959,0.5691468727095261,-1.1158946072425038,0.26446725044490305,0.3810509690824732,0.41901692954543057
RNF7,23.23767124347831,0.08817950566602349,0.07903235865839378,1.1157392638016406,0.26453375851825467,0.3811059373553376,0.4189542851806692
HOXD13,0.6906216471179045,0.9915705326168639,0.8889303556081862,1.1154648126944136,0.2646512890122865,0.38124091092851004,0.4188005014304615
BCLAF1,22.61026873540828,0.07951924941810351,0.0713040896151666,1.115213024207654,0.264759146154401,0.38136192658398993,0.41866266708405014
BTN2A1,6.549945389920293,0.10791919648106624,0.09679287731979325,1.1149497718154697,0.2648719464121483,0.38149003991445246,0.41851679628487903
UBE2D2,28.183150288731138,-0.0644608361091303,0.057829112974638164,-1.114677932850199,0.26498846065676884,0.38162347887073167,0.4183649137626931
BSDC1,18.663243508198985,-0.07593174363084487,0.06813355253042797,-1.1144544913746322,0.2650842574540143,0.3817270602206132,0.4182470522910518
SBF2-AS1,2.841743582243924,0.16478610211086892,0.1478748929164343,1.1143615989226199,0.26512409056082376,0.3817500412487683,0.4182209073452504
FABP5,7.971074561284852,-0.22953867096053665,0.2060187747744584,-1.1141638484736498,0.26520890143909526,0.3818377754377033,0.4181211088061335
ATG2B,4.109840602490993,-0.1328841052261611,0.11932445133555968,-1.1136368425652299,0.2654350141102946,0.38210452833520386,0.41781781544077756
ZDHHC1,11.07705514242456,0.17136246271259786,0.1538786704404485,1.1136206351543414,0.26544197002798275,0.38210452833520386,0.41781781544077756
RPL39,184.5029855216811,-0.1800079417104562,0.16166434170633084,-1.1134671988300746,0.26550782824968466,0.38212874653138834,0.41779029026145337
SCO1,11.546648682258217,-0.09414917165523619,0.08455896619757497,-1.1134144123197223,0.26553048797437495,0.38212874653138834,0.41779029026145337
ARCN1,59.8863632868772,0.07956184482732306,0.07145143196426111,1.1135094516666741,0.2654896912866568,0.38212874653138834,0.41779029026145337
S100A4,134.53429735718873,-0.25466840779740074,0.22874505734446976,-1.1133285709159289,0.26556734005429994,0.38214738728116054,0.41776910531426464
DEPDC5,2.893831488762121,-0.1542354642156053,0.13854269119335974,-1.1132703059762543,0.26559235544747073,0.3821489933955779,0.41776728003641067
AX747178,1.1522394313248912,-0.27557229338474354,0.24763188014184095,-1.1128304369651378,0.2657812606027432,0.3823863916715731,0.41749757174924584
ASF1A,8.074708894683818,0.10605935101245982,0.09532980897346456,1.1125518046719454,0.26590096924987316,0.3825219839759287,0.41734360039251406
SNORA57,4.370787454231636,0.19877895334827408,0.17867775583932405,1.1124997200380446,0.26592335046131477,0.3825219839759287,0.41734360039251406
NDRG4,1.2461580986595033,-0.2935186398352949,0.2639015483737864,-1.1122278048159053,0.2660402158107482,0.38265566706970083,0.41719185045454776
NUP214,13.130836983652571,0.08584073814345704,0.0771956223194652,1.1119897160517085,0.2661425720492977,0.3826996157435495,0.4171419738364881
AKR7A3,56.795639725213945,-0.29940834307411857,0.26924384303770293,-1.1120341312027386,0.2661234755690304,0.3826996157435495,0.4171419738364881
BC090059,0.6062390508431872,-0.33156164940485516,0.2981685442427297,-1.1119940577465512,0.2661407052778174,0.3826996157435495,0.4171419738364881
LOC646471,1.6167290249776824,-0.20629722201415576,0.18553816868630776,-1.111885621566879,0.2661873316047898,0.3827295596044051,0.4171079943280974
ERLIN1,14.23701803188514,0.10132322413519419,0.09115166895220236,1.1115893466341853,0.2663147551298687,0.38287834333092974,0.4169391978671613
SDHD,61.31667085448209,-0.08483544198788696,0.07632473782837744,-1.11150649712871,0.2663503950025785,0.38289515563168486,0.41692012828729963
ORC4,3.5596942085686503,0.14505692782086982,0.13053479630763326,1.1112510374552702,0.26646030829773093,0.3829842992971431,0.41681902986526775
PCBD2,4.079723026272013,-0.13215901934827196,0.11892698650208873,-1.111261818998086,0.2664556688334805,0.3829842992971431,0.41681902986526775
NAT1,3.136162292399625,-0.18378195025950253,0.16545622400317722,-1.1107587603109652,0.26667220196225006,0.38321996129921615,0.41655187731708887
LRRC37B,2.0659126256946525,0.19189052341833426,0.1727561075783566,1.110759706896608,0.26667179440677447,0.38321996129921615,0.41655187731708887
AP5M1,10.718928420320399,-0.09499304228274733,0.08557146506367028,-1.1101018571093393,0.2669551370756331,0.38355761001342203,0.4161693961690595
SCAND2,2.7654387843622827,-0.15936344333148414,0.14355052135830731,-1.1101557961862583,0.26693189717059207,0.38355761001342203,0.4161693961690595
XRCC4,5.219496251010478,0.19329248762392223,0.17419566165738384,1.109628596859656,0.26715910315173796,0.38381617784333244,0.4158767237120259
ARHGAP27P1,3.3986604036982495,0.16397656157330479,0.14779190754308358,1.109509744473006,0.26721034307861913,0.3838553037307627,0.415832454366523
LINS,3.153934837922944,0.15416237221294124,0.13895881623330958,1.1094105173874333,0.2672531272742511,0.3838822767800283,0.4158019380891951
TTLL12,24.52210517725357,0.13095717966555429,0.1180497788752568,1.109338627427136,0.2672841273391249,0.3838923197837606,0.41579057636630806
TSPAN14,21.771323424423922,0.10882649948767492,0.09811834110556818,1.1091351347918281,0.26737188992077,0.3839838799921962,0.4156870073444123
UBR7,10.617582116523828,-0.08651150541652915,0.07802852396549467,-1.1087164157402973,0.26755253796570155,0.3842088084482773,0.4154326826377062
CRIP3,0.7159356766799292,-0.5062242917254385,0.4566712410074006,-1.1085092431236212,0.26764194950848263,0.3842377683280875,0.41539994876554337
TCIRG1,32.45683786815709,0.11496129499511068,0.10371384189346322,1.1084469815822757,0.2676688243531311,0.3842377683280875,0.41539994876554337
BCL7C,48.2625380331702,-0.1279314934838954,0.1154125146424713,-1.108471588893161,0.2676582025239199,0.3842377683280875,0.41539994876554337
ZNF880,2.6167961791177543,-0.25616042205084305,0.23108346194292423,-1.1085190601572026,0.2676377122103527,0.3842377683280875,0.41539994876554337
CTNND2,0.8461575416543837,0.6695443392328797,0.6042068285717694,1.1081376567947037,0.2678023701588824,0.38436046125487205,0.41526129410964435
SOD1,145.3028882773414,0.12714064239700315,0.1147300451841848,1.1081721635592026,0.26778747017141036,0.38436046125487205,0.41526129410964435
RPL23AP64,1.2318783035730418,-0.23788972176005824,0.21470816633579887,-1.1079677397458834,0.2678757484863863,0.3844312707141731,0.41518129283947147
IKZF2,0.9264317259526036,-0.27979211843702423,0.2525656631418766,-1.1077995122395297,0.2679484107987724,0.3845010399957256,0.4151024811842823
CPEB3,1.6247148819041182,-0.20569552998348334,0.18570875391644112,-1.1076243076620675,0.2680241011063642,0.3845751414833779,0.41501879151071597
BOK-AS1,2.134647933046651,-0.19092501022389136,0.17239554785250347,-1.107482255790278,0.26808547986328535,0.38459418831992936,0.4149972827591493
OK/SW-cl.16,13657.937891558631,-0.16548308210908996,0.1494170996184515,-1.1075243899905982,0.2680672732187409,0.38459418831992936,0.4149972827591493
SMIM22,36.32343893297176,0.19835938526387806,0.17912145658505862,1.107401586865078,0.2681203401504706,0.384609692204721,0.4149797756929879
VMA21,11.768930867088542,0.11913518797180467,0.10767724716131467,1.1064100458783506,0.2685490793032971,0.38519014873158597,0.4143248285210781
CALML5,0.7927725695565586,1.5427799874899197,1.394559215115669,1.106285033125651,0.26860316782321114,0.3852331736920931,0.4142763214148991
SNORD55,2.6308219510529436,0.17666710878755296,0.15970613796792518,1.1062011206046078,0.2686394779477357,0.38525069528110256,0.4142565688159707
IGHG1,1042.4767477359367,0.33744142296700236,0.3050956636441696,1.1060184170973906,0.26871854797628014,0.38528965919468194,0.41421264687839277
ZNF573,1.1538551384629165,-0.2401379503502382,0.21712855196652486,-1.1059713159569209,0.2687389348967034,0.38528965919468194,0.41421264687839277
C16orf70,5.3185523029511215,0.12066656043825554,0.10909854979299456,1.1060326710777577,0.26871237859479724,0.38528965919468194,0.41421264687839277
PELI2,4.660393015637999,0.19388524166730037,0.1753387203881432,1.105775388562784,0.26882375010455717,0.3853767046953442,0.4141145411804042
SND1-IT1,0.6818994334823832,-0.31549689130040814,0.2853705410006555,-1.1055692370842278,0.2689130110675205,0.3854701073034203,0.414009295269414
