index,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
22,prerank,Mitotic Spindle,0.431421945380511,1.8078584260749746,0.0,0.00024428724108097104,0.004,70/199,15.94%,AURKA;TPX2;TOP2A;ANLN;NEK2;KIF23;KIF2C;CDK1;BUB1;TTK;SASS6;KIF4A;STAU1;RACGAP1;ECT2;NDC80;CEP72;BIRC5;KIF15;CCNB2;CKAP5;CENPF;FBXO5;KIF3B;KNTC1;PRC1;DLGAP5;ESPL1;MAPRE1;KIF22;CENPE;CD2AP;SMC4;PLK1;BRCA2;LRPPRC;PIF1;KPTN;KIF20B;KIF11;INCENP;ALS2;SAC3D1;SMC3;TUBD1;CENPJ;PPP4R2;CEP131;SHROOM2;ATG4B;CEP250;BCL2L11;NF1;TUBGCP3;CYTH2;HDAC6;RASAL2;CTTN;ARFIP2;RICTOR;MAP3K11;ARFGEF1;SHROOM1;ARHGEF11;NUSAP1;NET1;ABI1;SMC1A;KATNA1;ARHGAP27
20,prerank,Hypoxia,-0.3890605011632811,-1.8781476536678359,0.0,0.00040490873979941443,0.002,69/199,14.61%,SRPX;PYGM;DCN;BCL2;CAVIN1;TGFB3;PAM;PNRC1;CITED2;HAS1;SDC3;DUSP1;NR3C1;CCN5;AKAP12;DTNA;CSRP2;RORA;SDC2;CCN1;PPP1R3C;ETS1;CCN2;LOX;CXCR4;LXN;TGFBI;KLF7;COL5A1;DPYSL4;MYH9;VLDLR;NDST1;PHKG1;CAV1;JUN;CAVIN3;BGN;IDS;FOS;NAGK;KLF6;CHST2;ZFP36;MXI1;TMEM45A;ALDOB;GCK;SLC2A5;AMPD3;MT1E;IL6;CDKN1B;BNIP3L;PIM1;LARGE1;BTG1;CHST3;ACKR3;PDK3;CDKN1A;ATF3;DDIT4;ANGPTL4;GRHPR;GLRX;TPST2;SLC2A3;TNFAIP3
21,prerank,Complement,-0.38302361135377855,-1.835417216958473,0.0,0.0005606428704914969,0.003,78/200,15.36%,GNG2;CSRP1;WAS;ZEB1;CFH;CD36;C1R;PIK3CG;ZFPM2;CTSO;C1S;F8;GZMK;RBSN;C3;CR1;CR2;FCN1;GNB4;SERPING1;CD40LG;DOCK10;GNGT2;SH2B3;PIK3R5;GP1BA;KCNIP2;COL4A2;GNAI2;CALM1;TIMP1;CPQ;APOBEC3G;TIMP2;PLEK;LRP1;CCL5;FYN;C1QA;ACTN2;IRF2;ITGAM;PRCP;RHOG;CLU;TFPI2;DOCK4;NOTCH4;SPOCK2;C1QC;RASGRP1;PLAT;CASP1;LCP2;ERAP2;IL6;JAK2;GATA3;PIM1;FN1;APOBEC3F;DGKG;HPCAL4;LGMN;SERPINB2;EHD1;PFN1;AKAP10;CD59;KLK1;LCK;DUSP5;S100A12;L3MBTL4;TNFAIP3;USP16;MMP14;GZMA
23,prerank,Apoptosis,-0.36619218203191534,-1.6901700672374378,0.0,0.0026029847558533786,0.015,60/161,14.39%,PLPPR4;DCN;RHOB;GSN;IGFBP6;HGF;ADD1;GPX3;CYLD;FEZ1;CD69;TXNIP;EGR3;LUM;TIMP3;PDGFRB;CCND2;BCL2L2;BTG2;AVPR1A;TGFBR3;FAS;TIMP1;TIMP2;SATB1;MMP2;CD2;PLCB2;CFLAR;DPYD;NEFH;CAV1;PEA15;JUN;BGN;F2R;CD38;CD14;CLU;GADD45B;EMP1;PLAT;CASP1;BIRC3;IL6;HSPB1;CDKN1B;BNIP3L;CD44;PPP2R5B;GADD45A;CDKN1A;PDCD4;FASLG;ATF3;LEF1;CREBBP;CCNA1;ETF1;SPTAN1
24,prerank,UV Response Up,0.39370525157458763,1.613054506779409,0.0,0.0041639870638801885,0.07,55/158,12.61%,COL2A1;CCNE1;GGH;RFC4;STIP1;CHKA;CTSV;CDK2;CLCN2;POLR2H;PRPF3;PPAT;STARD3;ATP6V1C1;E2F5;CEBPG;TARS1;PARP2;POLE3;FEN1;SPR;DDX21;NUP58;HNRNPU;DNAJA1;BID;CYB5B;CDC5L;PDAP1;TFRC;YKT6;SIGMAR1;EPCAM;CCK;FKBP4;RPN1;AGO2;MAPK8IP2;H2AX;AMD1;MARK2;GRINA;BCL2L11;GLS;PSMC3;TCHH;FURIN;KLHDC3;AQP3;GRPEL1;CXCL2;CNP;PPT1;SHOX2;CASP3
25,prerank,Oxidative Phosphorylation,0.3830466694159161,1.5984324774050858,0.0,0.004631278945493409,0.085,105/200,37.14%,LRPPRC;ATP6V1C1;IDH1;MTX2;CYCS;NQO2;MTRF1;TIMM50;TIMM10;PDP1;MRPL15;PDHX;ATP5F1E;SUPV3L1;ATP6AP1;POR;MRPS12;IDH3B;ATP6V0B;NDUFV2;NDUFS6;MRPS30;UQCRFS1;MRPL11;PMPCA;RHOT1;FH;NDUFS2;COX6C;GRPEL1;AFG3L2;MTRR;TIMM17A;PRDX3;MRPS15;AIFM1;HSPA9;MDH2;GPI;ATP6V1G1;NDUFB3;PDHA1;ATP5F1C;IMMT;CYC1;SUCLG1;ATP5MF;FDX1;LDHA;CS;TOMM70;SLC25A5;OAT;ATP5F1B;DLAT;NNT;SDHC;TOMM22;COX7A2L;VDAC1;ECHS1;POLR2F;UQCRH;DLD;ATP5MC3;COX6A1;SDHB;IDH3A;NDUFA8;SURF1;SUCLA2;RHOT2;PHYH;COX5B;ATP5MC1;NDUFS3;HSD17B10;ECI1;NDUFB6;COX5A;NDUFAB1;MRPS11;COX17;TIMM13;MRPL35;OPA1;ECH1;TIMM8B;ETFB;COX7A2;NDUFS8;SDHA;ATP6V1H;GPX4;LDHB;HCCS;ABCB7;TIMM9;ATP1B1;NDUFC1;ALAS1;NDUFB5;MRPS22;BAX;HTRA2
26,prerank,Pperoxisome,0.41067510206133695,1.5736324084992455,0.0,0.005590419555506838,0.111,32/104,14.58%,TOP2A;ALB;MSH2;SERPINA6;TTR;ACOT8;CTPS1;IDH1;CRABP1;ABCB9;SLC35B2;DIO1;ERCC3;SCGB1A1;PRDX1;SLC25A19;IDI1;DHCR24;CLN6;PEX13;SLC25A17;FDPS;PABPC1;HAO2;HRAS;ABCD3;CADM1;ABCD1;CACNA1B;FABP6;ABCC8;RDH11
27,prerank,Adipogenesis,-0.325995876890193,-1.571857867221656,0.0,0.005992649349031334,0.035,43/200,10.21%,CAVIN2;FABP4;ITIH5;ITGA7;SPARCL1;MYLK;ADIPOQ;CAVIN1;SORBS1;CD36;PTGER3;LAMA4;HSPB8;PHLDB1;LTC4S;OMD;GPX3;LEP;C3;FZD4;SSPN;COL15A1;CIDEA;BCL6;STOM;ABCA1;RNF11;LPL;CD302;LIPE;ENPP2;ANGPT1;STAT5A;LIFR;ITSN1;NKIRAS1;REEP5;UCP2;CYP4B1;SNCG;ACADS;EPHX2;HADH
28,prerank,Coagulation,-0.33650682279100713,-1.560359757584365,0.0,0.006529153429265557,0.041,50/138,14.11%,CFD;CSRP1;ITGB3;GSN;CFH;C1R;CTSO;A2M;PRSS23;C1S;F8;PECAM1;C3;FBN1;TIMP3;SERPING1;ISCU;VWF;CTSK;GP1BA;TIMP1;CPQ;THBS1;ACOX2;KLF7;PLEK;SPARC;LRP1;MMP2;FYN;THBD;C1QA;CRIP2;HTRA1;CLU;TFPI2;RAPGEF3;PLAT;DCT;FN1;PROS1;LGMN;SERPINB2;P2RY1;GNG12;F2RL2;HMGCS2;WDR1;USP11;CFI
29,prerank,Hedgehog Signaling,-0.41958651569012373,-1.496613933365278,0.021406727828746176,0.010861081491090175,0.071,16/36,10.47%,GLI1;NRP2;THY1;UNC5C;PTCH1;RTN1;MYH9;VLDLR;DPYSL2;SCG2;NRP1;LDB1;HEY2;CRMP1;RASA1;ETS2
30,prerank,Cholesterol Homeostasis,0.39137471797633006,1.420025722714337,0.033647375504710635,0.030099677918905356,0.485,26/74,14.44%,GLDC;CHKA;TMEM97;TRIB3;SQLE;DHCR7;HSD17B7;MAL2;PCYT2;ACAT2;HMGCS1;FASN;IDI1;TNFRSF12A;CYP51A1;SC5D;CBS;SCD;FDPS;ALDOC;EBP;TM7SF2;NSDHL;S100A11;FBXO6;MVK
