,mRNA_CD79B,mRNA_UBE2C,mRNA_AURKA,mRNA_GRB7,mRNA_SH3BP5,mRNA_RAE1,mRNA_CCNE1,mRNA_DTX1,mRNA_TOP2A,mRNA_TPX2,mRNA_TSPAN11,mRNA_CD37,mRNA_CSE1L,mRNA_GGH,mRNA_MDFIC,mRNA_BAMBI,mRNA_RASSF2,mRNA_DDX27,mRNA_MEOX2,mRNA_TNFRSF13C,mRNA_EBF1,mRNA_VPREB3,mRNA_OLFML1,mRNA_YTHDF1,mRNA_MOB3A,mRNA_SEPTIN6,mRNA_PIGU,mRNA_PRC1,mRNA_CPXM1,mRNA_SRPX,mRNA_WIPF1,mRNA_TCF4,mRNA_NOTUM,mRNA_PTPRCAP,mRNA_TOMM34,mRNA_FLI1,mRNA_ZEB2,mRNA_CCDC80,mRNA_MAP4K1,mRNA_TTC28,mRNA_ANLN,mRNA_SELP,mRNA_BOC,mRNA_CXCR5,mRNA_ITIH5,mRNA_MEF2C,TF_E2F3,TF_E2F2,TF_GLI1,TF_E2F4,TF_TFDP1,TF_EBF1,TF_MEF2C,TF_NR2C2,TF_TP53,TF_THAP11,TF_PKNOX1,TF_ATF6,TF_DNMT1,TF_STAT5B,TF_IRF4,TF_PRDM1,TF_SIX2,TF_SOX10,TF_YBX1,TF_SPI1,TF_TAL1,TF_FOXO1,TF_RUNX1,TF_TP73,TF_SPIB,TF_TCF7,TF_MEF2A,TF_TEAD4,TF_MEF2B,TF_ERG,CNA_Gain_B4GALT5,CNA_Gain_TSHZ2,CNA_Gain_ZNF217,CNA_Gain_SUMO1P1,CNA_Gain_PARD6B,CNA_Gain_MIR4756,CNA_Gain_BCAS1,CNA_Gain_LINC01270,CNA_Gain_KCNB1,CNA_Gain_SLC9A8,CNA_Loss_FAM190A,CNA_Loss_LOC339975,CNA_Loss_HSP90AA4P,CNA_Loss_FRG1,CNA_Loss_TRIML2,CNA_Loss_TRIML1,CNA_Loss_LINC01060,CNA_Loss_LOC100288255,CNA_Loss_FRG2,CNA_Loss_ZFP42,CNA_Burden,MOLECULAR_SUBTYPE
TCGA-CD-8530-01,-0.1368,0.2646,2.7154,-0.599,0.6487,1.1205,-0.4083,0.4431,-0.5721,0.0039,-0.3527,-0.1753,0.5699,0.0055,0.125,-0.3035,0.4152,3.3145,0.001,-0.0975,0.6718,-0.1061,0.1233,0.67,0.0115,-0.06,0.5378,-0.7543,-0.311,0.2692,0.0975,2.1887,-0.2022,-0.2846,0.0185,0.9208,1.6136,0.8423,-0.2282,1.6238,-0.1658,0.6758,0.5757,-0.1625,-0.3851,1.0504,0.17382949206316092,-0.9489140111777459,-0.17381789752105278,-4.2359472395262,-1.5181725849826269,0.997926690778381,0.33873029634733576,0.2422057169950015,-0.5607591733162263,0.32718845358077486,-5.788142597624595e-05,-0.6643355698247793,-1.3565628945828923,-0.15550728388068102,-0.8689784705032411,0.21132317730812533,0.4075545681169498,0.6810038558482054,0.6315183169383716,-1.1357305992675086,0.9913545804168904,0.31891123800023563,-0.00041144709022575347,-0.25634068644480085,-0.7754022388917878,-1.200663750062448,0.6880874298498763,0.6862263921374043,3.5244364438542264,1.9008281913170308,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5042211554378414,CIN
TCGA-CD-8531-01,12.8402,1.4155,0.8631,-1.5325,0.2964,0.4089,0.144,10.6773,0.6733,1.6973,-0.1099,3.7929,-0.2709,-0.2799,6.4992,-0.36,9.2738,1.7273,-0.6037,11.6829,12.0704,11.794,-0.6571,-0.269,12.0222,13.0821,-0.976,0.3846,2.5529,-0.611,7.622,2.7611,-0.2123,9.1541,-0.252,8.0864,-0.1639,-0.6623,12.4062,-0.533,-0.7131,-0.5915,-0.6139,15.9188,-0.5016,8.39,1.3721378196635778,1.5279497185321183,-0.23986571114207214,5.253210525636119,2.35500735564851,4.450329452572318,6.155924907849537,1.0616308461791626,-0.6760496311771651,1.4916434751568675,4.900910938472618,-0.7204679944315816,-0.01784441349402855,2.033453701982506,6.001358567966528,-2.2619409774966086,-0.4276378963979126,0.3972348292335845,-1.1450665935186952,9.634875293065223,3.071747917166934,-1.528221981582797,5.220323756758713,1.1559435886807414,4.787388187884388,2.0731956054637393,2.7559496424593806,0.5515783843915951,3.7744326842490374,-0.2543103556658324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06397947359708657,GS
TCGA-CD-8532-01,-0.1114,0.0153,0.3833,0.1506,0.9166,2.3238,0.0158,-0.0029,-0.6483,-0.2709,-0.0376,0.0464,-0.2035,-0.3678,-0.0976,-0.2359,0.1063,4.1702,-0.5343,0.0418,-0.2448,-0.0914,-0.1743,1.7868,0.0282,-0.1247,2.4097,-0.8897,-0.3112,-0.5968,0.4317,-0.3649,-0.2096,0.0655,0.0341,0.4965,-0.2344,-0.5079,0.2205,0.0319,-0.6561,-0.5383,-0.3053,-0.1867,-0.3154,-0.2257,-0.32317499504910163,-1.3118321475009558,-1.112346205305011,-2.8828499300757797,-0.28069978393349015,2.784600288394615,1.0417453709584115,-0.703311630991493,3.123828357974935,-0.4296061902126624,1.2077109461924198,-0.620040248711032,4.233834621967645,1.3021229865261237,1.6301235963192389,0.6811960903659179,-0.1517171802690628,-1.8364616734171033,0.2264258589317645,1.8812156458772107,0.008922547054622545,-1.6509907827300971,2.311515773190251,2.3266851817938625,1.4084597428919732,0.09856603506098198,0.0027312393238482727,1.745397258531622,0.2757273821925621,2.268783179012101,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.26084257573249464,GS
TCGA-CD-8534-01,-0.1421,-0.1541,-0.4704,0.4026,0.2549,-0.0147,-0.8218,-0.1598,-0.1698,-0.1435,-0.348,-0.2617,0.3703,0.2406,-0.2444,-0.2872,-0.1892,0.945,0.1948,-0.1513,0.213,-0.1182,-0.288,0.0466,-0.141,-0.0866,0.3859,0.7265,-0.3784,-0.0079,-0.5545,-0.2142,-0.2114,-0.2585,-0.6563,0.3226,0.1689,-0.3435,-0.1773,0.722,0.2337,0.1359,-0.0181,-0.1866,-0.2916,-0.0662,-0.7412411320641817,-0.4360788519307055,0.09590595987664147,-1.9505966414504643,-2.0151840718320555,-1.9032632211168916,-1.0906077727155343,4.739955791564696,-2.8417351101504194,0.6668681485849963,-1.2054253902354854,-2.104554534633687,0.5573143436795729,-2.687524395508142,-1.5002992329127853,0.4696441776741538,-0.3973107908179045,-0.5184692990304455,1.6336182056489597,-2.734768470225355,-0.44943137652348014,-0.5881450789848585,-0.5768535196390797,-0.5651638934446898,-0.0750828097871323,-1.7321421528178198,-0.6773996277033869,-1.1759626945536736,-0.9444156746052008,0.2657677626962104,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33967886111570933,CIN
TCGA-CD-8535-01,-0.1954,4.1754,3.9751,-0.2229,-0.4835,12.7991,15.7624,-0.2711,3.4075,5.2619,-0.8703,-0.5194,8.247,5.8629,-0.9055,1.8211,-0.5372,6.5896,-0.6516,-0.1757,-0.3045,-0.1848,0.3455,7.1596,-0.3514,-0.2368,5.658,1.4334,-0.2872,-0.4727,-1.0703,-0.9839,3.2029,-0.5194,1.8502,-0.9613,-0.6024,-0.6852,-0.3209,-0.5923,5.7688,-0.7545,-0.633,-0.3931,-0.7956,-0.7825,0.27871865219732384,0.10559115897631466,-0.05352896259961791,1.2667686748097116,0.973897434680952,-0.48441251953246395,-0.6350014606574322,0.906365257195372,-1.041531943954529,0.6276590314016072,0.06457488728037561,-0.028314078097572613,0.1259036863962935,-0.6701836217068664,-0.8372936887170322,-0.38597866475670517,-0.36444465600602916,-0.41524359105970565,-0.16942876955629083,-1.729207881386559,-1.0923685156636118,-0.5084912801605824,-0.9903747515315556,-0.23302101347943716,-0.4536565170189594,0.12267608445917616,-0.8313756055785518,-0.6057522735325007,-0.3702970610187189,-0.23141363027584835,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6303592120509849,CIN
TCGA-CD-A486-01,-0.1694,3.77,6.2972,1.1913,-0.1987,2.7946,15.393,-0.3408,0.5238,0.2776,-0.8317,-0.3468,0.3517,0.8475,-0.6589,0.1265,-0.4716,4.6152,-0.4615,-0.2127,-0.2185,-0.1882,-0.3117,2.1465,-0.3511,-0.106,0.9509,1.1947,-0.0563,-0.5187,-0.6864,-0.3398,-0.1296,-0.4033,0.1075,-0.6182,-0.6936,-0.3134,-0.2599,-0.4249,1.0675,-0.8574,-0.43,-0.3176,0.2874,-0.5132,-0.2242729942977143,-0.5397373763336653,-0.5003194763101636,-1.4767082046151239,0.444181661322062,-1.0672104674748302,-0.9742577773813168,0.48383306732486336,-1.8138554539650724,-0.14797663311844247,-0.8214383671095655,0.2986196406256377,0.25362148859402306,-1.063618945571716,-0.889368474389145,-0.8423854045273872,-0.7897608566662149,-0.8238801872990376,0.4752277189880601,-2.5719704843047215,-2.699698010674511,0.32688273814844804,-2.6023075953320403,-0.7995333867544255,-0.7638516115235006,-1.066664798835999,-1.570294569628122,-1.2968685807060187,-0.3244550049437654,-0.5118305026962354,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6395464327098163,CIN
TCGA-CD-A487-01,-0.1863,6.1895,4.0983,0.0696,-0.1764,3.2311,19.3173,-0.5261,1.5836,4.2953,-0.4173,-0.4627,4.8635,0.54,-0.5115,0.105,-0.4155,9.2953,-0.2442,-0.2436,-0.2041,-0.1903,-0.4323,1.8801,-0.186,-0.1264,3.5688,1.1915,-0.3675,-0.229,-0.6702,-0.3293,-0.1905,-0.4268,2.0668,-0.8274,-0.5977,-0.0588,-0.3237,-0.0182,-0.0156,-0.4787,-0.2467,-0.1831,-0.2792,0.5352,1.0700770336590317,0.18677131569935926,-0.5313603884635516,3.673789202645409,5.387495677287556,-2.994133298462905,-1.458628454628293,2.5780001397403924,-3.3978708276764085,2.0485492825074596,-1.196206924730027,0.023325079696044217,0.24055373249503195,-2.330770641237347,-2.633129682137976,-1.3777704224083098,-2.1795151611051398,-1.147028931756719,-1.311690781980162,-5.147955589393885,-4.77795521150995,-2.048708780297772,-5.1667786530393585,-1.2324812999256938,-2.712919572198691,-1.5972458863139134,-1.4948578590253254,-1.605092947899449,-0.9889576124432704,-2.566346844209911,1,1,1,1,1,1,1,2,1,1,-1,0,0,0,0,0,0,0,0,0,0.5308723721238205,CIN
TCGA-CD-A489-01,-0.0707,-0.4905,-1.117,2.4486,0.0182,-0.6685,-0.9446,-0.0544,0.0095,-0.8447,0.3044,-0.0995,-0.4767,-0.3474,1.1012,-0.0234,-0.249,0.5942,0.5683,-0.121,-0.0606,0.0182,0.1176,0.2959,0.1005,0.4871,-1.0576,-0.8197,-0.543,-0.164,0.4965,0.42,-0.187,-0.2504,0.0117,0.0621,0.199,0.0728,-0.1446,0.8969,-0.428,1.4303,0.6895,0.1476,0.0602,0.7587,-2.5070631318376826,-3.395378700462218,0.39935012867147573,-8.582412473393562,-3.975146774072675,3.440893990588425,0.9715770267306924,-2.2853907409252923,0.315067200760542,-0.7586124590396963,0.2034240240076752,-1.4154882639582715,-0.0887919788662866,1.3868891203141398,-0.6858011024411961,0.587332237095754,0.33070787355764175,0.9732674244044077,0.36264466290053343,-1.1347121900139778,2.008742005363309,1.254181572409598,0.19757114345804225,0.476680947894035,-0.9320978955787841,0.556134650903267,2.711622498097206,1.0831323003040743,1.2548082945301906,0.36025666330637,0,0,0,0,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5006621420294654,CIN
TCGA-CD-A48C-01,-0.1683,9.4473,1.8063,-0.4438,-0.8447,2.4425,0.0639,-0.2507,0.6483,2.5239,-0.9309,-0.3485,3.0187,-0.0984,-0.4311,-0.1305,-0.4555,6.0584,-0.2888,-0.2346,-0.1824,-0.1674,-0.1508,3.63,-0.3358,-0.3586,1.7196,0.0555,0.2396,-0.307,-0.8057,-0.6672,-0.2049,-0.3395,1.6394,-0.8767,-0.684,0.5744,-0.2995,-0.7433,1.6951,-0.6087,-0.2502,-0.2006,-0.6767,-0.5148,0.7659619933116968,0.7678127536409498,-0.47060027663379433,2.1012767493840254,1.0281633747648047,-1.2089502203657416,-0.9836671557588982,2.7480557613613645,-1.618148216645926,0.4293118490482995,-0.8872404072863349,7.824465639120832,0.07438564345971996,-0.38932327412547435,-1.5909430865267482,-0.35749453963950745,-0.7366156356796418,-0.8887898656480574,-0.49721435312384965,-2.7900812574568072,-3.0443430282409234,-1.2175115826620142,-2.620413361533335,-0.6530896994642834,-1.198994372301958,-0.8234861420652168,-0.8607750329626955,-0.9918281667872331,-0.7761441017858906,-1.140303056595324,1,1,1,1,1,1,1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0.6627214037411024,CIN
TCGA-CD-A4MH-01,-0.1674,4.6634,2.3707,-0.5479,-0.8298,3.5455,8.1737,-0.5297,0.9341,1.9619,-0.6907,-0.4462,2.3536,0.5517,-0.5241,-0.2053,-0.5454,4.9035,-0.5856,-0.1664,-0.1709,-0.1189,-0.1087,1.3386,-0.3751,0.0141,3.6564,1.4911,-0.487,-0.5026,-0.7085,-0.6182,0.1638,-0.2857,0.4242,-0.851,-0.7171,-0.5455,-0.2196,-0.5851,1.3462,-0.7701,-0.5232,-0.3217,-0.2154,-0.4592,1.058537296260026,0.6373491398348432,-0.14631403342090873,0.9610020685354984,1.4578644506189395,-1.303540951899722,-0.8322763303235319,1.7938046523465376,-2.284403275562593,-1.3711078625965685,-1.0904821937150637,-0.08735975112544966,0.23041473303294951,-1.9512482325646616,-1.2796881814380179,-0.9323378283907526,-1.250941788907077,1.2414331265883487,-0.06617096746739627,-4.2805242237592305,-3.534604435552263,-0.6162381911334387,-3.6376645284918188,-1.0297032714885983,-0.9961126815052423,-1.1293076657083236,-1.7337724657965905,-1.4595721647824866,0.04675359571290503,-1.534772930830005,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7905148154279092,CIN
TCGA-CG-4301-01,-0.1781,-0.1394,0.0325,53.3698,-0.9548,2.2412,-0.1865,-0.3598,-0.3993,-0.1916,-0.6058,-0.3009,0.7581,-0.1889,-0.0379,-0.143,-0.1702,2.4783,-0.452,-0.2339,-0.1125,-0.1831,0.0414,5.317,-0.4789,-0.2721,1.2363,-0.5275,-0.5344,-0.1713,-0.3191,-0.0513,-0.2099,-0.4709,2.769,-0.2085,0.3313,-0.5716,-0.2673,0.0497,-0.3572,-0.4799,-0.4729,-0.3946,-0.4157,0.0946,-0.5352237786214697,-1.591156171436388,-0.6046885983876356,-2.883172671735555,-1.4356163315356654,-0.17392960243199648,0.5063444035391149,2.3457122426734833,0.7389451478019742,0.6110592571031419,-0.8388849321299068,0.482843886019242,-0.3948029266954962,-0.08477512005081976,0.13386774293138226,1.15333870114895,0.11597662855420665,0.3832799034944018,-0.3970671737016707,0.9529458651940602,2.3345256229464324,1.1768058828911598,0.7588836478691751,1.552613758624573,0.1496631462748562,-0.0715577532263731,1.8237126319727297,0.8697235624300361,0.12550984494073408,0.6673650130987822,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3792418473762622,CIN
TCGA-CG-4304-01,-0.1015,-0.5265,-0.3226,0.175,-0.3652,1.9622,-0.3157,-0.3754,-0.2166,-0.166,1.103,-0.1999,-0.1259,-0.1785,-0.2777,-0.1968,0.1159,2.3616,-0.4963,-0.1807,-0.228,-0.1716,0.2942,1.6947,-0.2827,-0.1836,4.207,-0.2445,0.1937,-0.4682,0.1202,0.1217,-0.1547,-0.249,0.2928,0.1342,0.237,-0.3249,-0.0694,0.1118,-0.2798,1.6688,-0.4228,-0.2891,-0.3979,-0.1011,-1.1643407767325906,-1.4994392639900955,-0.2358225296287446,-5.823151926369176,-2.2429885481288974,-0.4150664534766541,-0.5770971583706642,4.103820607993174,-1.1013172138738796,-1.020706773558058,-0.832285551310278,-0.42016032656597657,-0.05574238485523886,-1.4517387105351929,1.4230450915864221,0.4482023077367237,-1.5573450212707967,0.1558550448821487,0.22334400611844005,2.2531721232155237,0.5222859193406104,0.646073348532268,1.3448539225003826,-0.04930820841066034,-0.9775182509273759,-0.6457859064672287,-0.9158731751463568,0.07057564572037357,0.37071410685934447,-0.948988537244369,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25885614964409864,CIN
TCGA-CG-4436-01,-0.1899,3.5045,2.8381,-0.0624,-1.2735,4.4939,1.5414,-0.6014,1.4013,3.3854,-0.6492,-0.5076,6.7237,2.2295,-1.207,-0.1428,-0.3823,5.9153,-0.6953,-0.2333,-0.4258,-0.1873,-0.8672,3.2365,-0.4932,-0.4747,5.4275,0.6029,-0.6147,-0.6159,-0.9514,-1.1143,1.9376,-0.4761,8.1808,-0.9321,-0.86,-0.7631,-0.2962,-1.1248,3.0511,-0.8102,-0.6623,-0.4393,-0.5835,-0.8343,1.6306794068879957,2.134496474194497,-0.18206996038631942,6.188913389789965,2.94558240630168,-2.9718974192360545,-1.5530143269342929,5.938642595469317,-4.843394108991416,4.473725905789153,-1.351345658336968,-0.3522323500678207,0.5576997986596732,-2.9242656919691705,-2.111168821303832,-1.9732197450421158,-1.1011765918047691,-1.2486079271962738,-1.6193788800650653,-2.4145389878123122,-3.376184070319958,0.7579102739766449,-2.438950671112305,-1.6647958619339525,-0.8568270653831164,0.7150327948781634,-0.5602207969008546,-0.5985698262113021,-1.0486600427939314,-1.5929517936482223,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8096755504055619,CIN
TCGA-CG-4437-01,-0.0841,2.1941,0.912,0.3788,-0.6654,1.0091,-0.2744,-0.158,-0.5104,-0.2057,-0.4273,0.1167,-0.5652,-0.2214,-0.8395,-0.3173,-0.3967,2.1073,-0.5613,-0.1536,-0.3908,-0.106,-0.5554,-0.327,-0.2041,-0.2832,1.0509,0.493,-0.2145,-0.3331,-0.1924,-0.9938,-0.1824,0.1769,0.6952,-0.536,-0.624,-0.4796,-0.1103,-0.9236,0.5831,-0.7121,-0.4889,-0.1506,-0.5795,-0.783,2.9730563158802767,3.041969963175425,-0.6795207643025277,4.4616203464394175,2.935193907443968,-1.1436532954732517,-3.0400247092970893,0.8321784749542239,-0.1432316832645628,2.7453534473019072,-0.6230405998492736,1.0130783326585149,-0.11633876178046577,-0.6608466439837548,-2.6395649981843814,-1.701359477326955,-2.089946403284352,-1.60852647364014,-0.22692554935027534,-4.483177404432784,-7.5264607765423435,-3.1947907779055424,-4.239327165874991,0.41574374406026565,-1.0061561415912963,-1.364676595814495,-3.008797512223984,-2.2028642416727906,-0.7178252963127492,-2.417221994303193,1,1,1,1,1,1,1,1,1,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,0.44069690448601223,CIN
TCGA-CG-4438-01,-0.177,5.605,4.9,1.0174,-1.0773,6.2601,0.3997,-0.2981,2.3468,5.2047,-0.8433,-0.2668,4.3301,-0.0307,-0.0194,0.0298,-0.2361,9.7119,-0.5934,-0.226,-0.3887,-0.1852,-0.6199,4.4821,-0.4728,-0.2198,3.6961,1.7529,-0.6185,-0.5718,-0.3098,-0.8381,-0.1911,-0.2443,4.6717,-0.3573,-0.2007,-0.6037,-0.1542,-0.967,1.6454,-0.8324,-0.5034,-0.3956,-0.5194,-0.5376,1.4374232080269964,0.6784630296104879,-0.6924893522752872,2.234605959530002,1.6639945266418203,-0.42364570763807124,-1.3526368093904007,10.992841665728246,-3.7112220699300518,2.091973284212347,-1.7050952117429519,0.3107801380151361,0.5008930502578972,-0.7970536242380233,-1.126197307409979,-0.7448405975494256,-1.021021371882966,-1.0241653759473002,0.12684143879497586,-0.7807129731027505,1.3625809967688953,1.1094225939086033,0.23402530219999285,-1.2276977233038726,-0.07857215413199721,0.6481395101080091,0.2932165708930375,-0.301050299546365,-0.13493701851295525,-0.14665812630729735,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7548419135904652,CIN
TCGA-CG-4440-01,-0.1888,4.7977,4.5003,-0.8976,-1.1348,4.4674,0.6033,-0.5644,2.2929,3.4728,-0.8064,-0.4544,5.7714,-0.2188,-0.7938,0.045,-0.4994,7.3482,-0.6087,-0.2434,-0.3557,-0.1895,-0.7918,3.3187,-0.4109,-0.4028,2.5428,1.8916,-0.4816,-0.4282,-0.1719,-1.0075,-0.204,-0.4937,4.1664,-0.5474,-0.7566,-0.6686,-0.3266,-0.6104,4.4131,-0.7135,-0.6479,-0.4346,-0.7233,-0.6295,2.282222549023222,3.4095994123383235,-0.7902481446166898,7.6933249096962095,4.073416016366885,-1.0628223861674901,-1.8238114021349894,4.107804491373668,-6.429596930379113,5.141950761926187,-1.5463766301785715,0.6402517051329935,1.350981029138919,-1.3875148663713186,-1.7057410842636567,-0.7045452381237922,-1.6606597400166079,-1.442331575324568,-0.25445907682945895,-2.8375249570120378,-1.4703025396087293,-0.18408741034797238,-2.7751583238593103,-1.2091556112908206,-1.410665304672076,-1.4103199353709732,-1.308830445535928,-1.3205741671763387,-0.7702398359655774,2.543298090182653,1,2,2,2,1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5525161397119682,CIN
TCGA-CG-4441-01,-0.1686,2.012,2.264,0.4159,0.1089,2.5596,-0.0601,-0.4883,-0.041,0.7019,-0.2672,-0.4182,0.7273,-0.0802,-0.6463,-0.0831,-0.3489,2.677,-0.5102,-0.1861,-0.3801,-0.1892,-0.1371,1.1917,-0.3598,-0.2199,2.8164,0.2957,0.0605,-0.5257,-0.3566,-0.5057,-0.1999,-0.3547,0.5336,-0.5843,-0.3878,-0.4106,-0.2478,-0.2157,1.3784,-0.6246,-0.4003,-0.405,-0.4249,-0.6538,2.5746904987272257,3.325662143291124,-0.80571141788748,4.990548780126224,3.0765751768687624,-1.965192843843166,-2.8166161227289317,0.5726082857607068,-0.735763028092653,0.48505012902858696,-0.49300237619082604,1.0743444815851984,0.9442195846210151,-1.6420444476824192,-1.012600491716985,0.1427997954511479,-0.8038004540903901,-1.9516661978895962,0.3618728650934614,-3.515283830367562,-3.4024511502944863,-1.5928865679203295,-2.584894738481849,-0.3058170835799143,-0.693135169189882,-1.8947330135012561,-2.2727497138934285,-0.5722537811091153,0.25455702976081857,0.2531276823707056,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.16615626551895382,CIN
TCGA-CG-4443-01,-0.1814,1.976,2.8484,1.0307,-0.013,10.8269,-0.3224,-0.3967,-0.0597,-0.8129,0.4224,-0.5059,5.5606,1.2435,-0.8703,6.4176,-0.346,17.165,-0.7075,-0.2412,-0.2093,-0.1908,-0.0875,16.5864,-0.4867,-0.2823,4.5252,-0.161,-0.585,-0.5859,-0.9468,-0.3132,40.644,-0.5103,3.529,-0.335,-0.3932,-0.6756,-0.3346,-0.5813,-0.734,-0.8324,-0.6385,-0.4385,-0.6832,-0.2189,-0.592927692564255,-0.8912851896211905,-0.9416191713622137,-1.0918319630174445,-0.9362133770940906,-1.4309981558288618,-0.7955782899408629,1.5141350905003745,-0.7299437092277663,0.8454439992210466,-0.48930323543502635,0.18795141255546013,1.367449143430425,-0.8814805432562036,-1.279833938708497,-1.1257062528520587,-0.19699472791883843,3.2749743272765093,-0.38558259132659595,-2.6012546477342653,-0.811509117959896,-1.1407990474386347,-1.1307380404212735,-0.0002797463493576816,-0.24855312883602362,2.2668750734480896,-1.2225325566664855,0.19049302581123953,0.2829400271376248,-0.43778197705282607,2,2,2,2,2,2,2,2,2,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.42807482204932956,CIN
TCGA-CG-4444-01,-0.1153,2.4799,2.3754,2.5723,-0.7055,4.0288,3.1599,-0.3932,3.8495,1.5499,-0.6293,-0.2191,1.4805,-0.2814,-0.6828,-0.0283,-0.0414,5.7881,-0.5401,-0.1874,-0.2634,-0.1017,-0.4547,1.4242,-0.3067,-0.29,2.207,8.2414,-0.589,-0.3654,-0.2998,-0.2329,-0.211,-0.3225,1.3519,0.0168,0.0146,-0.2455,-0.1812,-0.5341,-0.0347,-0.1124,-0.4614,-0.2766,-0.5463,-0.0869,2.324099524167814,2.112955016540395,0.005960373194822343,3.690181506877637,0.603775617911239,-1.524690161459625,-0.7094892952519187,5.677421701729867,-2.5621435412880897,1.869265334033165,-0.4020844602703719,0.3409635925378213,1.5324011116429808,-1.175085506401302,-0.8448756961111744,0.7064377799116233,-1.2289178769543556,-0.45777685665779166,0.09936245791623631,-1.203573811030334,0.7954511336129687,0.005911476180895232,0.5171447791882772,-1.781783831821287,-0.9787960921873581,0.668084866107088,-1.171510652440547,-1.636215961393677,0.327611850314776,-0.8300684665029864,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8230425426253931,CIN
TCGA-CG-4449-01,-0.1711,1.3793,3.223,3.9954,-0.048,6.8057,10.964,-0.0929,3.1741,1.3605,-0.0485,-0.3801,1.4639,0.3933,0.09,-0.0661,0.1155,3.969,-0.1276,-0.2207,0.1566,-0.1803,0.7014,2.1195,-0.4316,-0.1897,1.5094,2.6645,-0.3624,-0.3976,-0.2283,0.945,-0.2033,-0.4573,0.4705,0.3211,1.047,-0.215,-0.2754,-0.1487,2.1726,0.2594,-0.291,-0.3926,-0.031,0.72,-0.06328117170107506,0.4657961558843081,-0.4121042802697639,0.29237128364478543,0.695512052854657,0.1126380355052611,0.3859548328340285,1.093248944876867,-1.0423551871775476,0.16289018479738154,0.3914917667858834,0.4460771217922935,-0.17969286274346127,-0.6085149298393195,-0.8664201260627696,0.5332558060652894,0.419549999341553,-0.14744112891399652,-0.45435184477663404,-0.05835154293737787,0.9385155322341866,0.5025915404739565,-0.10468592043292164,-0.6512252210225555,-0.5946787516653154,-0.1812704572367993,0.4143335732932902,0.2750869030426219,-0.316474783831572,0.4635286392572821,1,2,2,2,2,2,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5639794735970866,CIN
TCGA-CG-4462-01,-0.1371,-1.2381,-1.1967,-0.8663,1.722,-0.8082,-0.7457,1.1507,-0.9048,-1.0708,3.9044,-0.0675,-1.0059,-0.321,0.7648,-0.2626,1.5969,-0.5492,1.0439,-0.2456,0.6886,-0.1895,2.5102,-0.7954,0.1367,-0.1678,-0.2935,-0.9312,1.5859,1.9751,1.1319,2.1183,-0.1976,-0.4262,-0.5494,2.5112,4.1308,1.1038,-0.2027,1.4519,-0.5798,4.1143,0.7976,-0.429,0.0898,0.8646,-2.2914584094329205,-3.531917018945883,0.8232378402581866,-8.201100099244131,-4.284654762646146,5.534600545441664,3.6303234914163864,-2.0158081389998928,5.949574771476565,-1.28701768438149,1.3191989611626282,0.23420866122849804,-0.9636349595988833,5.164677535280808,2.8974618611788565,3.347723449419784,4.261283840804667,4.2455984757260685,3.6183112024073982,19.064272401574566,12.44298021211708,5.720486251842934,10.187105072606151,1.1919794637505718,2.8319319050811727,2.284056355042017,6.660145089393094,6.715273109966977,2.192350676797404,7.959546423375409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09762456546929317,GS
